Team2,Season,Team1,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,id_diff,result,TeamName_1,CoachName_1,FirstD1Season_1,LastD1Season_1,Seed_1,seed_1,ConfAbbrev_1,FirstDayNum_1,LastDayNum_1,CoachPriorWins_1,rank_1,team_1,conference_1,record_1,adj_em_1,adj_o_1,adj_o_rank_1,adj_d_1,adj_d_rank_1,adj_tempo_1,adj_tempo_rank_1,luck_1,luck_rank_1,sos_adj_em_1,sos_adj_em_rank_1,sos_adj_o_1,sos_adj_o_rank_1,sos_adj_d_1,sos_adj_d_rank_1,nc_sos_adj_em_1,nc_sos_adj_em_rank_1,ncaa_seed_1,wins_1,loses_1,win_pcnt_1,score_1,opp_score_1,FGP_1,FGP3_1,FTP_1,ORPG_1,DRPG_1,ASPG_1,TOPG_1,STPG_1,BLPG_1,PFPG_1,MORP_1,MPOS_1,TPpcnt_1,PPPos_1,OPPPos_1,TOPPos_1,DRPPos_1,STLPos_1,TeamName_2,CoachName_2,FirstD1Season_2,LastD1Season_2,Seed_2,seed_2,ConfAbbrev_2,FirstDayNum_2,LastDayNum_2,CoachPriorWins_2,rank_2,team_2,conference_2,record_2,adj_em_2,adj_o_2,adj_o_rank_2,adj_d_2,adj_d_rank_2,adj_tempo_2,adj_tempo_rank_2,luck_2,luck_rank_2,sos_adj_em_2,sos_adj_em_rank_2,sos_adj_o_2,sos_adj_o_rank_2,sos_adj_d_2,sos_adj_d_rank_2,nc_sos_adj_em_2,nc_sos_adj_em_rank_2,ncaa_seed_2,wins_2,loses_2,win_pcnt_2,score_2,opp_score_2,FGP_2,FGP3_2,FTP_2,ORPG_2,DRPG_2,ASPG_2,TOPG_2,STPG_2,BLPG_2,PFPG_2,MORP_2,MPOS_2,TPpcnt_2,PPPos_2,OPPPos_2,TOPPos_2,DRPPos_2,STLPos_2,adj_em_diff,adj_o_diff,adj_o_rank_diff,adj_d_diff,adj_d_rank_diff,adj_tempo_diff,adj_tempo_rank_diff,luck_diff,luck_rank_diff,sos_adj_em_diff,sos_adj_em_rank_diff,sos_adj_o_diff,sos_adj_o_rank_diff,sos_adj_d_diff,sos_adj_d_rank_diff,nc_sos_adj_em_diff,nc_sos_adj_em_rank_diff,FGP_diff,FGP3_diff,FTP_diff,ORPG_diff,DRPG_diff,ASPG_diff,TOPG_diff,STPG_diff,BLPG_diff,PFPG_diff,MORP_diff,MPOS_diff,TPpcnt_diff,PPPos_diff,OPPPos_diff,TOPPos_diff,DRPPos_diff,STLPos_diff,seed_diff
1281,2009,1165,137,1281,78,1165,59,N,0,116,0,Cornell,steve_donahue,1985,2019,Z14,14,ivy,0,154,0,107,Cornell,Ivy,21-10,5.23,108.5,85,103.3,179,65.4,162,-0.005,174,-5.58,281,99,291,104.6,232,-0.5,175,14,20,9,2.22222222222222,73.2068965517242,64.9655172413793,0.472602739726027,0.407894736842105,0.737642585551331,10.2413793103448,25.0689655172414,15.4137931034483,13.0689655172414,6.75862068965517,3.93103448275862,18.1379310344828,0.321332704196843,63.5400827586207,0.222336065573771,1.15213725531058,1.01084761826273,0.20568064991178,0.390066994945333,0.105162491071919,Missouri,mike_anderson,1985,2019,Z03,03,big_twelve,0,154,3,6,Missouri,B12,31-7,24.81,116.6,13,91.8,17,70.9,15,0.031,87,7.96,44,106.4,57,98.4,20,-3.76,251,3,28,6,4.66666666666667,81.1176470588235,66.4705882352941,0.471698113207547,0.357675111773472,0.668387096774194,13.0294117647059,23.9411764705882,18.2941176470588,12.3529411764706,10.5588235294118,3.85294117647059,19.8823529411765,0.349432812778378,68.8376470588235,0.193548387096774,1.17839075745146,0.960445293036109,0.179450369155045,0.345930295810351,0.152566309822992,-19.58,-8.09999999999999,72,11.5,162,-5.5,147,-0.036,87,-13.54,237,-7.40000000000001,234,6.19999999999999,212,3.26,-76,0.000904626518480223,0.0502196250686328,0.0692554887771373,-2.78803245436106,1.12778904665315,-2.88032454361055,0.71602434077079,-3.80020283975659,0.0780933062880322,-1.74442190669371,-0.0281001085815352,-5.29756430020283,0.0287876784769963,-0.0262535021408863,0.0504023252266241,0.0262302807567347,0.044136699134982,-0.0474038187510734,11
1281,2009,1266,139,1281,83,1266,79,N,0,15,0,Marquette,buzz_williams,1985,2019,Z06,06,big_east,0,154,0,19,Marquette,BE,25-10,21.02,117.1,9,96.1,52,67.5,78,-0.014,203,8.22,41,107.8,34,99.5,49,-4.95,279,6,24,9,2.66666666666667,78.8484848484849,69.4545454545455,0.45615866388309,0.349325337331334,0.720417633410673,12.0909090909091,23.4848484848485,15.4848484848485,11.7272727272727,8.09090909090909,2.96969696969697,17.8484848484849,0.345274968118847,66.4226909090909,0.210478771454381,1.18707152283849,1.04226692510521,0.176555218808031,0.352424462022922,0.121415911432413,Missouri,mike_anderson,1985,2019,Z03,03,big_twelve,0,154,3,6,Missouri,B12,31-7,24.81,116.6,13,91.8,17,70.9,15,0.031,87,7.96,44,106.4,57,98.4,20,-3.76,251,3,28,6,4.66666666666667,81.1176470588235,66.4705882352941,0.471698113207547,0.357675111773472,0.668387096774194,13.0294117647059,23.9411764705882,18.2941176470588,12.3529411764706,10.5588235294118,3.85294117647059,19.8823529411765,0.349432812778378,68.8376470588235,0.193548387096774,1.17839075745146,0.960445293036109,0.179450369155045,0.345930295810351,0.152566309822992,-3.79,0.5,-4,4.3,35,-3.40000000000001,63,-0.045,116,0.260000000000001,-3,1.39999999999999,-23,1.09999999999999,29,-1.19,28,-0.0155394493244574,-0.00834977444213814,0.0520305366364794,-0.938502673796791,-0.456327985739751,-2.80926916221034,-0.625668449197862,-2.46791443850267,-0.883244206773619,-2.03386809269162,-0.00415784465953062,-2.41495614973262,0.016930384357607,0.00868076538702667,0.0818216320691003,-0.00289515034701457,0.00649416621257121,-0.0311503983905794,3
1281,2009,1272,143,1281,102,1272,91,N,0,9,0,Memphis,john_calipari,1985,2019,Z02,02,cusa,0,154,23,4,Memphis,CUSA,33-4,28.67,112.8,37,84.2,1,65.9,145,-0.009,190,4.73,77,105.5,73,100.8,78,4.19,67,2,31,3,10.3333333333333,74.0588235294118,56.8823529411765,0.443107769423559,0.319870759289176,0.69609079445145,13.6176470588235,25.8529411764706,13.8235294117647,12.4411764705882,8.82352941176471,6.17647058823529,17.4705882352941,0.381621815094137,65.0518588235294,0.182994454713494,1.138458221929,0.882103533230583,0.191250130212855,0.400914687543786,0.136830951380132,Missouri,mike_anderson,1985,2019,Z03,03,big_twelve,0,154,3,6,Missouri,B12,31-7,24.81,116.6,13,91.8,17,70.9,15,0.031,87,7.96,44,106.4,57,98.4,20,-3.76,251,3,28,6,4.66666666666667,81.1176470588235,66.4705882352941,0.471698113207547,0.357675111773472,0.668387096774194,13.0294117647059,23.9411764705882,18.2941176470588,12.3529411764706,10.5588235294118,3.85294117647059,19.8823529411765,0.349432812778378,68.8376470588235,0.193548387096774,1.17839075745146,0.960445293036109,0.179450369155045,0.345930295810351,0.152566309822992,3.86,-3.8,24,-7.59999999999999,-16,-5,130,-0.04,103,-3.23,33,-0.900000000000006,16,2.39999999999999,58,7.95,-184,-0.0285903437839883,-0.0378043524842964,0.0277036976772567,0.588235294117647,1.91176470588235,-4.47058823529412,0.0882352941176468,-1.73529411764706,2.32352941176471,-2.41176470588236,0.0321890023157592,-3.78578823529411,-0.0105539323832806,-0.0399325355224607,-0.0783417598055262,0.0117997610578095,0.0549843917334353,-0.0157353584428608,-1
1281,2010,1155,137,1281,86,1155,78,N,0,126,0,Clemson,oliver_purnell,1985,2019,W07,07,acc,0,154,0,25,Clemson,ACC,21-11,19.28,110.9,50,91.6,20,67.6,87,-0.041,277,8.76,31,106.3,61,97.6,11,-2.85,239,7,21,10,2.1,73.2903225806452,63.8387096774194,0.453443526170799,0.336079077429984,0.659375,12.9677419354839,23.7096774193548,14.1612903225806,14.8387096774194,9.64516129032258,4.83870967741936,17.4838709677419,0.356009194554971,66.7230967741936,0.198636806231743,1.09842507503326,0.962093421945103,0.222392400754974,0.357321205219632,0.145359238585945,Missouri,mike_anderson,1985,2019,W10,10,big_twelve,0,154,6,22,Missouri,B12,23-11,19.99,111.5,46,91.5,18,68.8,51,-0.035,264,8.17,44,107.1,39,98.9,43,-6.1,306,10,22,10,2.2,77.5625,65.8125,0.441309823677582,0.3710407239819,0.727819548872181,12.96875,22.40625,15.25,13,10.9375,4.65625,19.28125,0.345000717803545,68.358,0.219251336898396,1.1346513941309,0.9642179011586,0.19017525381082,0.328273615921518,0.160245140268523,-0.709999999999997,-0.599999999999994,4,0.0999999999999943,2,-1.2,36,-0.006,13,0.59,-13,-0.799999999999997,22,-1.30000000000001,-32,3.25,-67,0.012133702493217,-0.0349616465519169,-0.0684445488721804,-0.00100806451612989,1.30342741935484,-1.08870967741935,1.83870967741935,-1.29233870967742,0.182459677419355,-1.79737903225806,0.0110084767514262,-1.63490322580645,-0.0206145306666528,-0.0362263190976371,-0.00212447921349679,0.0322171469441543,0.0290475892981139,-0.0148859016825779,-3
1281,2011,1153,136,1153,78,1281,63,N,0,-128,1,Cincinnati,mick_cronin,1985,2019,X06,06,big_east,0,154,0,21,Cincinnati,BE,26-9,19.41,111.1,55,91.7,13,62.6,293,0.04,80,6.23,55,106.8,48,100.6,64,-9.35,334,6,25,8,3.125,68.969696969697,59.2121212121212,0.43551912568306,0.338658146964856,0.665722379603399,13.0909090909091,22.5454545454546,14.2727272727273,11.5757575757576,7.57575757575758,3.78787878787879,17.3030303030303,0.381279920609369,60.8186181818182,0.210109018830525,1.13402275539229,0.974536372051454,0.190332465975331,0.371061955376808,0.124684796833605,Missouri,mike_anderson,1985,2019,X11,11,big_twelve,0,154,0,42,Missouri,B12,23-11,15.54,113.4,33,97.8,68,70.7,14,-0.013,213,6.5,52,106.9,44,100.4,59,-4.76,281,11,22,10,2.2,80.84375,71.84375,0.460847880299252,0.363782051282051,0.735632183908046,12.15625,22.375,16.21875,12.53125,9.71875,4.96875,20.59375,0.330194391070893,69.6972,0.197219808861859,1.15992823241106,1.03579162413568,0.179795601544969,0.322586691118377,0.140117962203653,3.87,-2.30000000000001,22,-6.09999999999999,-55,-8.1,279,0.053,-133,-0.27,3,-0.100000000000009,4,0.199999999999989,5,-4.59,53,-0.0253287546161918,-0.025123904317195,-0.0699098043046466,0.934659090909092,0.170454545454547,-1.94602272727273,-0.955492424242424,-2.14299242424242,-1.18087121212121,-3.2907196969697,0.0510855295384756,-8.87858181818181,0.012889209968666,-0.0259054770187701,-0.0612552520842299,0.0105368644303625,0.04847526425843,-0.0154331653700481,-5
1281,2013,1161,136,1161,84,1281,72,N,0,-120,1,Colorado St,larry_eustachy,1985,2019,Y08,08,mwc,0,154,3,22,Colorado St.,MWC,26-9,19.12,117.9,6,98.8,104,63.8,210,0.02,133,7.17,37,105.8,57,98.6,32,-0.49,173,8,23,8,2.875,72.258064516129,63.5483870967742,0.44297994269341,0.334033613445378,0.708609271523179,14.4516129032258,25.5161290322581,12.8387096774194,10.7096774193548,4.64516129032258,1.80645161290323,17.0645161290323,0.417250246929466,60.733935483871,0.170600858369099,1.18974777347202,1.03726487258807,0.176337616425318,0.416485540211758,0.0758203764734427,Missouri,frank_haith,1985,2019,Y09,09,sec,0,154,0,25,Missouri,SEC,23-11,18.53,114.9,15,96.4,63,66.3,93,-0.032,263,5.62,70,105.1,83,99.5,59,-2.02,225,9,23,10,2.3,76.2424242424243,66.1818181818182,0.459652706843718,0.339869281045752,0.739446870451237,13.6969696969697,27.7272727272727,13.9393939393939,13.2424242424242,6.75757575757576,3.51515151515152,16.4545454545455,0.393288181067905,65.3172363636364,0.187725631768953,1.16726347419179,1.01219078127781,0.202740118530131,0.424063445452928,0.103350981787981,0.59,3,-9,2.39999999999999,41,-2.5,117,0.052,-130,1.55,-33,0.700000000000003,-26,-0.900000000000006,-27,1.53,-52,-0.0166727641503083,-0.00583566760037352,-0.0308375989280585,0.754643206256109,-2.21114369501466,-1.10068426197459,-2.5327468230694,-2.11241446725318,-1.70869990224829,0.609970674486807,0.0239620658615611,-4.5833008797654,-0.0171247733998544,0.0224842992802379,0.0250740913102621,-0.0264025021048135,-0.00757790524116969,-0.0275306053145386,-1
1281,2018,1199,137,1199,67,1281,54,N,0,-82,1,Florida St,leonard_hamilton,1985,2019,Z09,09,acc,0,154,7,27,Florida St.,ACC,23-12,17.77,114.3,43,96.5,33,71.2,45,-0.029,261,9.27,36,109.6,45,100.3,20,-6.91,330,9,20,11,1.81818181818182,81.7741935483871,74.4838709677419,0.474124411918453,0.351274787535411,0.68451519536903,11.7096774193548,26.3225806451613,15.258064516129,13,6.70967741935484,5.16129032258065,18.2903225806452,0.320698647134171,69.8954322580645,0.214718614718615,1.16995046609719,1.0602170207764,0.185992125379553,0.37468041964207,0.0955067736342532,Missouri,cuonzo_martin,1985,2019,Z08,08,sec,0,154,0,40,Missouri,SEC,20-13,14.83,111.9,58,97,43,65.7,296,-0.025,249,9.55,32,109.8,41,100.2,19,1.07,132,8,19,12,1.58333333333333,73.4838709677419,68.2903225806452,0.455367913148372,0.39205298013245,0.74565560821485,9.7741935483871,26.9354838709677,13.6774193548387,14.0322580645161,5.09677419354839,4.16129032258065,17.9032258064516,0.305098968406895,64.0573935483871,0.281636536631779,1.14715674330761,1.05365151717855,0.219057587067082,0.415587631952806,0.0786381387407705,2.94,2.39999999999999,-15,-0.5,-10,5.5,-251,-0.004,12,-0.280000000000001,4,-0.200000000000003,4,0.0999999999999943,1,-7.98,198,0.0187564987700811,-0.0407781925970396,-0.0611404128458195,1.93548387096774,-0.612903225806448,1.58064516129032,-1.03225806451613,1.61290322580645,1,0.387096774193548,0.0155996787272757,5.83803870967742,-0.0669179219131645,0.0227937227895749,0.00656550359784558,-0.0330654616875286,-0.0409072123107359,0.0168686348934827,1
1284,2004,1280,137,1280,85,1284,52,N,0,-4,1,Mississippi St,rick_stansbury,1985,2019,W02,02,sec,0,154,1,14,Mississippi St.,SEC,26-4,21.74,114.7,18,92.9,17,68.1,82,0.021,114,6.38,48,106.3,69,99.9,39,-1.89,210,2,25,3,8.33333333333333,77.1071428571429,66.2857142857143,0.467643467643468,0.354207436399217,0.662704309063893,14.75,26.1071428571429,13.6785714285714,15.4642857142857,9.17857142857143,4.5,16.25,0.407754628256105,66.9984,0.191129883843717,1.15088036217496,0.973422216851617,0.230815746559406,0.383389892520761,0.134789606536027,Monmouth NJ,dave_calloway,1985,2019,W15,15,nec,0,154,0,194,Monmouth,NEC,21-12,-3.99,98.1,251,102.1,145,66,155,0.112,5,-6.71,264,100.6,246,107.3,308,2.53,88,15,21,11,1.90909090909091,68.78125,66.90625,0.419189034837236,0.350308641975309,0.746312684365782,9.375,24,13.8125,13.40625,7.65625,2.625,17.53125,0.268492278278738,65.3496,0.236212278876171,1.05251218064074,1.02074637203569,0.205146626758236,0.366152832192157,0.1168065675613,25.73,16.6,-233,-9.19999999999999,-128,2.09999999999999,-73,-0.091,109,13.09,-216,5.7,-177,-7.39999999999999,-269,-4.42,122,0.0484544328062318,0.00389879442390856,-0.0836083753018887,5.375,2.10714285714286,-0.133928571428571,2.05803571428571,1.52232142857143,1.875,-1.28125,0.139262349977367,1.64880000000001,-0.0450823950324537,0.0983681815342219,-0.0473241551840709,0.0256691198011704,0.0172370603286037,0.0179830389747266,-13
1284,2006,1214,134,1284,71,1214,49,N,0,70,0,Hampton,bobby_collins,1996,2019,Y16a,16,meac,0,154,0,271,Hampton,MEAC,16-16,-10.4,91.9,314,102.3,151,68.5,55,-0.057,289,-14.27,334,93.3,334,107.6,322,-8.98,321,16,16,15,1.06666666666667,66.8064516129032,63.8064516129032,0.418120427687113,0.316849816849817,0.620481927710844,13.7741935483871,25.4516129032258,12.3548387096774,16.2258064516129,7.64516129032258,3.06451612903226,20.8709677419355,0.363330231847411,66.4307612903226,0.188864628820961,1.00565536681025,0.969388875297188,0.244251400050967,0.38667736228993,0.116150234300017,Monmouth NJ,dave_calloway,1985,2019,Y16b,16,nec,0,154,0,164,Monmouth,NEC,19-15,-0.68,95.8,278,96.4,57,64.6,202,0.018,120,-3.55,221,101.2,235,104.7,215,4.12,58,16,18,14,1.28571428571429,64.84375,64,0.443256090314914,0.337770382695507,0.665499124343257,8.84375,23.8125,14.65625,15.09375,7.65625,3.4375,16.9375,0.266174126644867,64.0272,0.21390937829294,1.0127531736512,0.996493588186569,0.235739654396881,0.370765680760823,0.119209438039897,-9.72,-3.89999999999999,36,5.89999999999999,94,3.90000000000001,-147,-0.075,169,-10.72,113,-7.90000000000001,99,2.89999999999999,107,-13.1,263,-0.0251356626278008,-0.0209205658456906,-0.045017196632414,4.9304435483871,1.63911290322581,-2.30141129032258,1.1320564516129,-0.011088709677419,-0.372983870967742,3.93346774193548,0.0971561052025442,2.40356129032259,-0.0250447494719792,-0.00709780684095263,-0.0271047128893807,0.00851174565408611,0.015911681529107,-0.00305920373988017,0
1285,2006,1130,138,1130,69,1285,56,N,0,-155,1,Boston College,al_skinner,1985,2019,Y04,04,acc,0,154,4,18,Boston College,ACC,28-8,18.65,117.8,4,99.2,99,61.5,301,0.024,106,7.43,41,107.1,34,99.7,60,-5.69,287,4,25,7,3.57142857142857,74.53125,66.875,0.489275362318841,0.372815533980583,0.671542553191489,13.03125,22.15625,17.8125,13.3125,5.9375,4.28125,16.5,0.411037702303919,61.9464,0.185328185328185,1.20315708418891,1.07931143561736,0.214903529502925,0.357584956940517,0.095826716246401,Montana,larry_krystkowiak,1985,2019,Y12,12,big_sky,0,154,0,87,Montana,BSky,24-7,8.95,111.6,39,102.7,161,66.2,127,0.056,50,-0.62,173,103.6,146,104.2,193,-0.71,170,12,21,6,3.5,78.1481481481482,71.3333333333333,0.489250814332248,0.382857142857143,0.712784588441331,11.0740740740741,24.0740740740741,17.7037037037037,14.1481481481482,7.2962962962963,2.92592592592593,18.8148148148148,0.3393236256565,66.4618666666667,0.211134453781513,1.17583438545434,1.06819972739277,0.212876177840548,0.360503542474195,0.10926030441141,9.7,6.2,-35,-3.5,-62,-4.7,174,-0.032,56,8.05,-132,3.5,-112,-4.5,-133,-4.98,117,2.45479865930154e-05,-0.0100416088765603,-0.0412420352498416,1.95717592592593,-1.91782407407407,0.108796296296298,-0.835648148148149,-1.3587962962963,1.35532407407407,-2.31481481481481,0.0717140766474186,-4.51546666666667,-0.0258062684533273,0.0273226987345736,0.0111117082245906,0.00202735166237672,-0.00291858553367735,-0.0134335881650088,-8
1285,2018,1276,136,1276,61,1285,47,N,0,-9,1,Michigan,john_beilein,1985,2019,Z03,03,big_ten,0,154,19,7,Michigan,B10,33-8,24.2,114.7,35,90.5,3,64.9,324,0.052,61,10.32,18,111.4,7,101.1,47,-4.83,301,3,27,7,3.85714285714286,73.6470588235294,63.5294117647059,0.465570400822199,0.363095238095238,0.65704584040747,8.64705882352941,24.6764705882353,14.5882352941176,9.17647058823529,6.17647058823529,3.08823529411765,15.7058823529412,0.257621743333606,62.7715764705882,0.251857968620974,1.17325488643792,1.00626118067979,0.146188308533799,0.390857930828861,0.0978309481216458,Montana,travis_decuire,1985,2019,Z14,14,big_sky,0,154,0,72,Montana,BSky,26-8,10.4,108.8,101,98.4,56,68,185,0,175,-1.96,186,104,192,106,192,2.09,98,14,24,7,3.42857142857143,78.0645161290323,68.8064516129032,0.470715835140998,0.341317365269461,0.715481171548117,11.9354838709677,25.4516129032258,12.8064516129032,12.3548387096774,7.7741935483871,3.35483870967742,21.0645161290323,0.338890400259159,67.2768,0.164581328200193,1.16034823488977,1.02143901362608,0.183641890067266,0.377831871425682,0.115408721183256,13.8,5.90000000000001,-66,-7.90000000000001,-53,-3.09999999999999,139,0.052,-114,12.28,-168,7.40000000000001,-185,-4.90000000000001,-145,-6.92,203,-0.00514543431879849,0.021777872825777,-0.0584353311406469,-3.28842504743833,-0.775142314990514,1.78178368121442,-3.17836812144213,-1.5977229601518,-0.266603415559772,-5.35863377609108,-0.0812686569255532,-4.50522352941176,0.0872766404207819,0.0129066515481504,-0.0151778329462973,-0.0374535815334669,0.0130260594031793,-0.0175777730616106,-11
1287,2009,1106,134,1287,58,1106,43,N,0,181,0,Alabama St,lewis_jackson,1985,2019,Y16a,16,swac,0,154,0,200,Alabama St.,SWAC,22-10,-2.97,100.7,214,103.6,184,63.6,249,0.025,104,-11.71,340,95.4,339,107.2,333,9.21,20,16,20,9,2.22222222222222,69.4827586206897,63.5862068965517,0.465160075329567,0.328685258964143,0.633390705679862,11.4137931034483,24.7241379310345,14,13.7586206896552,5.75862068965517,4.75862068965517,17.6206896551724,0.343422513716954,63.4473931034483,0.182119205298013,1.09512393215906,0.99885251130155,0.216850843142166,0.388382456943173,0.0904600701666805,Morehead St,donnie_tyndall,1985,2019,Y16b,16,ovc,0,154,0,157,Morehead St.,OVC,20-16,0.76,102,189,101.3,137,65.3,169,0.015,128,-1.9,200,103.6,138,105.5,268,3.49,76,16,17,15,1.13333333333333,69.34375,68.6875,0.435206422018349,0.327309236947791,0.724091520861373,13.5625,24.8125,12.40625,15.40625,6.40625,3.96875,19.21875,0.395092698731406,63.8976,0.176789587852495,1.08523246569511,1.07492175273865,0.24110842973758,0.388302034428795,0.100254303599374,-3.73,-1.3,25,2.3,47,-1.7,80,0.01,-24,-9.81,140,-8.19999999999999,201,1.7,65,5.72,-56,0.0299536533112182,0.00137602201635223,-0.0907008151815105,-2.14870689655172,-0.088362068965516,1.59375,-1.64762931034483,-0.647629310344827,0.789870689655173,-1.59806034482759,-0.051670185014452,-0.450206896551727,0.00532961744551866,0.00989146646394401,-0.0760692414371037,-0.0242575865954147,8.04225143783421e-05,-0.00979423343269348,0
1287,2009,1257,137,1257,74,1287,54,N,0,-30,1,Louisville,rick_pitino,1985,2019,Y01,01,big_east,0,154,35,5,Louisville,BE,31-6,26.06,111.2,49,85.2,2,66.9,103,0.068,25,9.57,27,108.6,17,99,37,-0.19,161,1,28,5,5.6,73.9393939393939,61.6060606060606,0.450790413054564,0.360433604336043,0.643423137876387,12.5757575757576,25.4242424242424,16.5757575757576,13.6666666666667,9.27272727272727,6.18181818181818,17.1515151515152,0.345188916757821,66.1713454545455,0.231304347826087,1.11739293543887,0.933980917938314,0.206534513886447,0.385445150098498,0.140579518391109,Morehead St,donnie_tyndall,1985,2019,Y16b,16,ovc,0,154,0,157,Morehead St.,OVC,20-16,0.76,102,189,101.3,137,65.3,169,0.015,128,-1.9,200,103.6,138,105.5,268,3.49,76,16,17,15,1.13333333333333,69.34375,68.6875,0.435206422018349,0.327309236947791,0.724091520861373,13.5625,24.8125,12.40625,15.40625,6.40625,3.96875,19.21875,0.395092698731406,63.8976,0.176789587852495,1.08523246569511,1.07492175273865,0.24110842973758,0.388302034428795,0.100254303599374,25.3,9.2,-140,-16.1,-135,1.60000000000001,-66,0.053,-103,11.47,-173,5,-121,-6.5,-231,-3.68,85,0.0155839910362154,0.0331243673882522,-0.0806683829849861,-0.986742424242424,0.611742424242426,4.16950757575757,-1.73958333333333,2.86647727272727,2.21306818181818,-2.06723484848485,-0.0499037819735848,2.27374545454545,0.0545147599735924,0.0321604697437559,-0.14094083480034,-0.0345739158511337,-0.00285688433029752,0.0403252147917347,-15
1287,2011,1257,136,1287,62,1257,61,N,0,30,0,Louisville,rick_pitino,1985,2019,Z04,04,big_east,0,154,0,14,Louisville,BE,25-10,22.26,111.4,52,89.2,3,66.8,88,-0.037,269,8.77,27,108.3,26,99.5,27,-5.13,289,4,25,9,2.77777777777778,75.3529411764706,64.6176470588235,0.452415812591508,0.360675512665863,0.669394435351882,12.5882352941176,23.9705882352941,17.4705882352941,13.0294117647059,9.20588235294118,4.94117647058824,19.2058823529412,0.350664949391828,65.8684235294118,0.243882544861338,1.14399187256734,0.987768752230011,0.197809679760864,0.366423091974264,0.140724451273552,Morehead St,donnie_tyndall,1985,2019,Z13,13,ovc,0,154,1,89,Morehead St.,OVC,25-10,7.01,105.6,119,98.6,80,63.4,267,0.023,125,-2.89,226,102.2,210,105.1,238,2.66,80,13,22,9,2.44444444444444,68.8709677419355,62.0322580645161,0.453276699029126,0.342644320297952,0.677037037037037,13.7741935483871,23.1612903225806,12.1290322580645,15.0645161290323,8.45161290322581,3.25806451612903,19.1935483870968,0.414461750765783,61.4709677419355,0.197636949516649,1.12038203190596,1.01029141785023,0.245067170445004,0.377217492468259,0.137647608672262,15.25,5.80000000000001,-67,-9.39999999999999,-77,3.4,-179,-0.06,144,11.66,-199,6.09999999999999,-184,-5.59999999999999,-211,-7.79,209,-0.000860886437618169,0.0180311923679109,-0.00764260168515485,-1.18595825426945,0.809297912713472,5.3415559772296,-2.03510436432638,0.75426944971537,1.6831119544592,0.0123339658444017,-0.0637968013739556,4.39745578747628,0.0462455953446889,0.0236098406613816,-0.0225226656202155,-0.0472574906841405,-0.0107944004939948,0.00307684260129013,-9
1291,2008,1164,134,1291,69,1164,60,N,0,127,0,Coppin St,fang_mitchell,1986,2019,W16a,16,meac,0,154,0,298,Coppin St.,MEAC,16-21,-14.41,92.4,321,106.8,230,62.9,261,0.065,36,-7.38,306,98.1,321,105.5,229,7.87,18,16,14,20,0.7,59.1470588235294,66.1176470588235,0.394144144144144,0.323255813953488,0.717325227963526,11.0882352941176,20.2058823529412,9.41176470588235,14.6176470588235,7.02941176470588,2.05882352941176,18.7941176470588,0.318098656893131,61.7088,0.165673420738975,0.958486614932221,1.06282868260683,0.236881077882304,0.324805740636517,0.112996465810957,Mt St Mary's,milan_brown,1989,2019,W16b,16,nec,0,154,0,173,Mount St. Mary's,NEC,19-15,-1.32,99.3,233,100.6,106,66.1,138,0.014,135,-5.35,265,101.6,241,106.9,295,-0.05,148,16,18,14,1.28571428571429,69.0625,66.5,0.446428571428571,0.367112810707457,0.696428571428571,10.09375,23.9375,12.84375,14.375,7.25,3.65625,19.875,0.298084189253982,65.0604,0.198552223371251,1.06151360889266,1.01730489163026,0.220948533977658,0.366191516442095,0.110909179914577,-13.09,-6.89999999999999,88,6.2,124,-3.2,123,0.051,-99,-2.03,41,-3.5,80,-1.40000000000001,-66,7.92,-130,-0.0522844272844273,-0.0438569967539686,0.0208966565349544,0.994485294117647,-3.73161764705882,-3.43198529411765,0.242647058823529,-0.220588235294118,-1.59742647058824,-1.08088235294118,0.0200144676391495,-3.35160000000001,-0.0328788026322763,-0.103026993960439,0.0455237909765696,0.0159325439046465,-0.0413857758055776,0.0020872858963802,0
